s11a,s12a,s21a,s22a,s11m,s12m,s21m,s22m
-0.9137918314281172,2.2858101272146873,2.2858101272146873,-0.9137918314281172,0.031120018199119772,0.001642591407584868,0.001642591407584868,0.031120018199119772
-0.9234547581954421,2.9285928974891013,2.9285928974891013,-0.9234547581954421,0.030857209715656156,0.0030092290737194598,0.0030092290737194598,0.030857209715656156
-0.9326804714143425,3.026619390374858,3.026619390374858,-0.9326804714143425,0.030901754342298225,0.005074560208194153,0.005074560208194153,0.030901754342298225
-0.9529806764358469,2.981974669780252,2.981974669780252,-0.9529806764358469,0.031142821091651212,0.007307965847198895,0.007307965847198895,0.031142821091651212
-0.9870390775115825,2.8882705706994276,2.8882705706994276,-0.9870390775115825,0.03119383173558081,0.009574238890124471,0.009574238890124471,0.03119383173558081
-1.0260810757206758,2.7730065070999386,2.7730065070999386,-1.0260810757206758,0.030741729786864916,0.011795360338158327,0.011795360338158327,0.030741729786864916
-1.0559455875169799,2.6473226026843975,2.6473226026843975,-1.0559455875169799,0.029801687041104436,0.013913060220968334,0.013913060220968334,0.029801687041104436
-1.0658982998199853,2.516646210749419,2.516646210749419,-1.0658982998199853,0.028734942726657792,0.01588521982884625,0.01588521982884625,0.028734942726657792
-1.057290741459766,2.3837455759239665,2.3837455759239665,-1.057290741459766,0.028028935567956423,0.01768429954537623,0.01768429954537623,0.028028935567956423
-1.045411061564389,2.2498688887083125,2.2498688887083125,-1.045411061564389,0.027940896927412702,0.019292786615777314,0.019292786615777314,0.027940896927412702
-1.047843961912979,2.1153433584365198,2.1153433584365198,-1.047843961912979,0.028283251701377323,0.02069617965049258,0.02069617965049258,0.028283251701377323
-1.0700244731704147,1.9800238169218722,1.9800238169218722,-1.0700244731704147,0.028574577755461652,0.02187601804155567,0.02187601804155567,0.028574577755461652
-1.10294401290702,1.8436793521442192,1.8436793521442192,-1.10294401290702,0.02839235041424937,0.022805748026191792,0.022805748026191792,0.02839235041424937
-1.1298969470433937,1.7063035455315363,1.7063035455315363,-1.1298969470433937,0.027635773207192352,0.02345113514495208,0.02345113514495208,0.027635773207192352
-1.1349582403773086,1.5683188235917853,1.5683188235917853,-1.1349582403773086,0.026597706597314745,0.023775143138484098,0.023775143138484098,0.026597706597314745
-1.113040909541522,1.4306719015183404,1.4306719015183404,-1.113040909541522,0.025835305067634217,0.023745618824614036,0.023745618824614036,0.025835305067634217
-1.0782016483619188,1.2948494617823585,1.2948494617823585,-1.0782016483619188,0.025829708823881012,0.023343401713480073,0.023343401713480073,0.025829708823881012
-1.0564246948526956,1.1628605259235323,1.1628605259235323,-1.0564246948526956,0.026606060377524055,0.02256870304568432,0.02256870304568432,0.026606060377524055
-1.064206701334871,1.0372333194971515,1.0372333194971515,-1.064206701334871,0.027691344115431893,0.0214444400133137,0.0214444400133137,0.027691344115431893
-1.098491799411139,0.9210698446134816,0.9210698446134816,-1.098491799411139,0.02845387749809912,0.020016251804873153,0.020016251804873153,0.02845387749809912
-1.143011185233124,0.8182006508927163,0.8182006508927163,-1.143011185233124,0.028467210519382672,0.018349896074513854,0.018349896074513854,0.028467210519382672
-1.1767952056328668,0.7334855891353042,0.7334855891353042,-1.1767952056328668,0.027701992649866777,0.01652754818245241,0.01652754818245241,0.027701992649866777
-1.181009780897202,0.6732870551959211,0.6732870551959211,-1.181009780897202,0.02656457190517932,0.014645214048707646,0.014645214048707646,0.02656457190517932
-1.1493221127188726,0.6459920586501263,0.6459920586501263,-1.1493221127188726,0.0257689677664964,0.012813881418211865,0.012813881418211865,0.0257689677664964
-1.099523938178905,0.6618526526005968,0.6618526526005968,-1.099523938178905,0.025956133848889767,0.011166191922946885,0.011166191922946885,0.025956133848889767
-1.065689148623482,0.7298082381089698,0.7298082381089698,-1.065689148623482,0.027204300861883836,0.009864687795698287,0.009864687795698287,0.027204300861883836
-1.0693931856869823,0.847628970625655,0.847628970625655,-1.0693931856869823,0.028945665301338432,0.009090705741017752,0.009090705741017752,0.028945665301338432
-1.1073376642512065,0.9896873660427801,0.9896873660427801,-1.1073376642512065,0.03038730488779749,0.008979044431143283,0.008979044431143283,0.03038730488779749
-1.1612051194668371,1.114528682273988,1.114528682273988,-1.1612051194668371,0.030950488127928773,0.009523905492104275,0.009523905492104275,0.030950488127928773
-1.2079023328214038,1.193668472255026,1.193668472255026,-1.2079023328214038,0.03049547846094955,0.010574992631681568,0.010574992631681568,0.03049547846094955
-1.2253323105600902,1.2230352212901379,1.2230352212901379,-1.2253323105600902,0.029397571592327733,0.011934022809562767,0.011934022809562767,0.029397571592327733
-1.2014900843977891,1.2116707855274242,1.2116707855274242,-1.2014900843977891,0.0284822165124062,0.01343149159715151,0.01343149159715151,0.0284822165124062
-1.1497474057199601,1.1706671305312275,1.1706671305312275,-1.1497474057199601,0.02866752041667211,0.014945325589696558,0.014945325589696558,0.02866752041667211
-1.108651742515646,1.1090568892387411,1.1090568892387411,-1.108651742515646,0.030308727971743346,0.01639407965113265,0.01639407965113265,0.030308727971743346
-1.1096798672174961,1.0332597125480039,1.0332597125480039,-1.1096798672174961,0.032864970260210125,0.017726688909499615,0.017726688909499615,0.032864970260210125
-1.1552028121354474,0.9474874367875906,0.9474874367875906,-1.1552028121354474,0.03531261462262091,0.01891320567288514,0.01891320567288514,0.03531261462262091
-1.2279515365366915,0.854253680062378,0.854253680062378,-1.2279515365366915,0.03673944876846582,0.019935754931172375,0.019935754931172375,0.03673944876846582
