s11a,s12a,s21a,s22a,s11m,s12m,s21m,s22m
-1.0746990245711576,-2.904455143435742,-2.904455143435742,-1.0746990245711576,0.025804994124761563,0.010784058248101901,0.010784058248101901,0.025804994124761563
-1.052563242798835,-3.0632380278276754,-3.0632380278276754,-1.052563242798835,0.02660617987627036,0.010447155776320766,0.010447155776320766,0.02660617987627036
-1.0603652432142041,-3.2187929848772767,-3.2187929848772767,-1.0603652432142041,0.02771809853981577,0.010035611319885028,0.010035611319885028,0.02771809853981577
-1.094914417111022,-3.36946944682203,-3.36946944682203,-1.094914417111022,0.02850544668352483,0.009548780161818786,0.009548780161818786,0.02850544668352483
-1.1398580188505891,-3.512500546823549,-3.512500546823549,-1.1398580188505891,0.02854006353349127,0.008990483504813603,0.008990483504813603,0.02854006353349127
-1.1742452431116785,-3.6437307944916135,-3.6437307944916135,-1.1742452431116785,0.02779144278266612,0.008373406832016731,0.008373406832016731,0.02779144278266612
-1.1793115829939942,-3.757440651364385,-3.757440651364385,-1.1793115829939942,0.026664075634644544,0.0077237116793485395,0.0077237116793485395,0.026664075634644544
-1.1486938126130866,-3.846593000369908,-3.846593000369908,-1.1486938126130866,0.025869374399619716,0.007085652822068438,0.007085652822068438,0.025869374399619716
-1.0998910813795912,-3.9043653709353037,-3.9043653709353037,-1.0998910813795912,0.02604754543132231,0.006524910362776805,0.006524910362776805,0.02604754543132231
-1.066626972939479,-3.928310627575999,-3.928310627575999,-1.066626972939479,0.027280961710132258,0.0061259753436302975,0.0061259753436302975,0.027280961710132258
-1.0704540322374685,-3.926744777894041,-3.926744777894041,-1.0704540322374685,0.029008194316489034,0.005974692550687353,0.005974692550687353,0.029008194316489034
-1.1082838586062316,-3.920833368780178,-3.920833368780178,-1.1082838586062316,0.03044011194826549,0.0061237059354927025,0.0061237059354927025,0.03044011194826549
-1.161988047002541,-3.9349453727643273,-3.9349453727643273,-1.161988047002541,0.030998597277671267,0.006564696081094457,0.006564696081094457,0.030998597277671267
-1.2085911708149937,-3.9834548798671006,-3.9834548798671006,-1.2085911708149937,0.030542800417115556,0.007237322003524847,0.007237322003524847,0.030542800417115556
-1.2260791147600707,-4.0681010596211244,-4.0681010596211244,-1.2260791147600707,0.029445918747298856,0.00806296505657321,0.00806296505657321,0.029445918747298856
-1.202483713153314,-4.183710522494064,-4.183710522494064,-1.202483713153314,0.028530422618328662,0.00897060897680853,0.00897060897680853,0.028530422618328662
-1.1510778404452442,-4.323586098817456,-4.323586098817456,-1.1510778404452442,0.028711592183734494,0.009905436835792538,0.009905436835792538,0.028711592183734494
-1.1101989934975793,-4.481943821063486,-4.481943821063486,-1.1101989934975793,0.030344553226047268,0.010827649639514545,0.010827649639514545,0.030344553226047268
-1.1112374473388538,-4.65448175042091,-4.65448175042091,-1.1112374473388538,0.03289120240752483,0.011708366872959683,0.011708366872959683,0.03289120240752483
-1.1566387780226752,-4.838235549557349,-4.838235549557349,-1.1566387780226752,0.03533051175457175,0.012525422420942798,0.012525422420942798,0.03533051175457175
-1.2292228923795476,-5.031261064241171,-5.031261064241171,-1.2292228923795476,0.03675130166311338,0.013259840333780361,0.013259840333780361,0.03675130166311338
-1.3051013001948553,-5.232326414491465,-5.232326414491465,-1.3051013001948553,0.03668875341597476,0.013893188371439217,0.013893188371439217,0.03668875341597476
-1.358340550256825,-5.440659974816408,-5.440659974816408,-1.358340550256825,0.035280897527273376,0.01440589184555123,0.01440589184555123,0.035280897527273376
-1.3648076181231639,-5.655759647751445,-5.655759647751445,-1.3648076181231639,0.03334614721483134,0.01477653693430299,0.01477653693430299,0.03334614721483134
-1.317369617553133,-5.8772585168554405,-5.8772585168554405,-1.317369617553133,0.032254437495009065,0.01498210833443748,0.01498210833443748,0.032254437495009065
-1.2489424172183312,-6.104839183922148,-6.104839183922148,-1.2489424172183312,0.033221289185726935,0.014999009197927082,0.014999009197927082,0.033221289185726935
