s11a,s12a,s21a,s22a,s11m,s12m,s21m,s22m
-1.1293579353290308,-1.5133079457943324,-1.5133079457943324,-1.1293579353290308,0.02761006405444702,0.012432033293988499,0.012432033293988499,0.02761006405444702
-1.1338690014962853,-1.7719917969040715,-1.7719917969040715,-1.1338690014962853,0.02656728917525935,0.012766249111190916,0.012766249111190916,0.02656728917525935
-1.1112964889423218,-2.0327275164536505,-2.0327275164536505,-1.1112964889423218,0.025807884620320368,0.012974608896962328,0.012974608896962328,0.025807884620320368
-1.0758912573800705,-2.293825785553903,-2.293825785553903,-1.0758912573800705,0.025812772231066743,0.013049405330655756,0.013049405330655756,0.025812772231066743
-1.0537924976279005,-2.5536396167143502,-2.5536396167143502,-1.0537924976279005,0.026604342779152374,0.012987558971153865,0.012987558971153865,0.026604342779152374
-1.0614808034451038,-2.810475769791984,-2.810475769791984,-1.0614808034451038,0.02770639736565776,0.01279087245583982,0.01279087245583982,0.02770639736565776
-1.0958084791610996,-3.062503591794748,-3.062503591794748,-1.0958084791610996,0.028485715182394792,0.012466409635490552,0.012466409635490552,0.028485715182394792
-1.140472029294131,-3.3076627785196724,-3.3076627785196724,-1.140472029294131,0.02851558836006276,0.012027027845242403,0.012027027845242403,0.02851558836006276
-1.17455972800552,-3.5435813531546754,-3.5435813531546754,-1.17455972800552,0.027766189576974385,0.011492078717873146,0.011492078717873146,0.027766189576974385
-1.179357507076352,-3.7675355522552163,-3.7675355522552163,-1.179357507076352,0.026641744075320047,0.010888245150237078,0.010888245150237078,0.026641744075320047
-1.1485782400857478,-3.976522641603396,-3.976522641603396,-1.1485782400857478,0.025851998443218678,0.010250368555650974,0.010250368555650974,0.025851998443218678
-1.0997665234899887,-4.167580767049886,-4.167580767049886,-1.0997665234899887,0.02603409516224306,0.00962186247937138,0.00962186247937138,0.02603409516224306
-1.066575165166276,-4.338547767902101,-4.338547767902101,-1.066575165166276,0.027267747500164707,0.009053800580180857,0.009053800580180857,0.027267747500164707
-1.0704323188778182,-4.489373141237993,-4.489373141237993,-1.0704323188778182,0.02899136518491414,0.0086010843973254,0.0086010843973254,0.02899136518491414
-1.108181390842489,-4.623638222816032,-4.623638222816032,-1.108181390842489,0.030417756773138203,0.008314022962957237,0.008314022962957237,0.030417756773138203
-1.161676360886933,-4.749124248741438,-4.749124248741438,-1.161676360886933,0.030971405208036464,0.008225875000494367,0.008225875000494367,0.030971405208036464
-1.2079396666687519,-4.876143657275714,-4.876143657275714,-1.2079396666687519,0.030514113885385198,0.008341659142758131,0.008341659142758131,0.030514113885385198
-1.2249842192473333,-5.014101100843501,-5.014101100843501,-1.2249842192473333,0.029421667046996173,0.00863583298423003,0.00863583298423003,0.029421667046996173
-1.2009670257215443,-5.168710702765358,-5.168710702765358,-1.2009670257215443,0.028518251478474074,0.009060853796064644,0.009060853796064644,0.028518251478474074
-1.1493960612194718,-5.341531575921929,-5.341531575921929,-1.1493960612194718,0.028717730862619185,0.009560508780531008,0.009560508780531008,0.028717730862619185
-1.1087186724562654,-5.531199628354997,-5.531199628354997,-1.1087186724562654,0.030369911478717027,0.010080779006303235,0.010080779006303235,0.030369911478717027
-1.1101625989047172,-5.734938508701561,-5.734938508701561,-1.1101625989047172,0.03293178023460755,0.010575666515340837,0.010575666515340837,0.03293178023460755
-1.1559874495591573,-5.949600058817147,-5.949600058817147,-1.1559874495591573,0.03538107573344973,0.011009124769580466,0.011009124769580466,0.03538107573344973
-1.2289607023069387,-6.172179378207168,-6.172179378207168,-1.2289607023069387,0.03680745075324785,0.011354989495612184,0.011354989495612184,0.03680745075324785
-1.3052293355006104,-6.399991174772591,-6.399991174772591,-1.3052293355006104,0.03674676954429559,0.011596186035881896,0.011596186035881896,0.03674676954429559
-1.3589234154593666,-6.630679822763192,-6.630679822763192,-1.3589234154593666,0.03533653728078232,0.011723804257360936,0.011723804257360936,0.03533653728078232
-1.3659393831059479,-6.862166788053425,-6.862166788053425,-1.3659393831059479,0.03339312279053841,0.011736228152273053,0.011736228152273053,0.03339312279053841
-1.3190149494956518,-7.092587049264653,-7.092587049264653,-1.3190149494956518,0.03228428618534464,0.011638328640036,0.011638328640036,0.03228428618534464
-1.2507688046266539,-7.320238091717098,-7.320238091717098,-1.2507688046266539,0.033227640986443305,0.011440672209494364,0.011440672209494364,0.033227640986443305
