s11a,s12a,s21a,s22a,s11m,s12m,s21m,s22m
-0.9126702331243007,2.8069150698991168,2.8069150698991168,-0.9126702331243007,0.031084014892078845,0.009328995185252336,0.009328995185252336,0.031084014892078845
-0.9221009334236877,2.719191194150485,2.719191194150485,-0.9221009334236877,0.030828362396322664,0.008610985296281402,0.008610985296281402,0.030828362396322664
-0.9311875969577089,2.6621244368054744,2.6621244368054744,-0.9311875969577089,0.030882077823809733,0.008214278242087049,0.008214278242087049,0.030882077823809733
-0.9514613650695849,2.6174351643484313,2.6174351643484313,-0.9514613650695849,0.03113290898859231,0.00820840477796906,0.00820840477796906,0.03113290898859231
-0.9855903994602871,2.5610797634060276,2.5610797634060276,-0.9855903994602871,0.03119320470996904,0.00858737626539363,0.00858737626539363,0.03119320470996904
-1.0247865384892465,2.4758824276303573,2.4758824276303573,-1.0247865384892465,0.030749197539099576,0.009274270644200638,0.009274270644200638,0.030749197539099576
-1.0548951309031163,2.356833107372188,2.356833107372188,-1.0548951309031163,0.029815167321780082,0.01016136463253444,0.01016136463253444,0.029815167321780082
-1.0651850423696085,2.207131225973783,2.207131225973783,-1.0651850423696085,0.028750926525292937,0.01114624497853795,0.01114624497853795,0.028750926525292937
-1.0569571572362004,2.0327530406800225,2.0327530406800225,-1.0569571572362004,0.02804243201798803,0.012146116797691111,0.012146116797691111,0.02804243201798803
-1.0453841384716516,1.8394895679245546,1.8394895679245546,-1.0453841384716516,0.027946680299901605,0.013097899869537756,0.013097899869537756,0.027946680299901605
-1.0479527855587247,1.6320220413698008,1.6320220413698008,-1.0479527855587247,0.028277713266612083,0.013953924112729237,0.013953924112729237,0.028277713266612083
-1.0700784345976124,1.4138962976095433,1.4138962976095433,-1.0700784345976124,0.02855648858275851,0.014677668389237822,0.014677668389237822,0.02855648858275851
-1.1027653751661357,1.187760033875038,1.187760033875038,-1.1027653751661357,0.028362518182899744,0.015240648265940918,0.015240648265940918,0.028362518182899744
-1.12929759819948,0.9556239804659137,0.9556239804659137,-1.12929759819948,0.027596825428670955,0.015620429693162383,0.015620429693162383,0.027596825428670955
